"","A01","A02","A03","B","C10-C12","C13-C15","C16","C17","C18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31_C32","C33","D35","E36","E37-E39","F","G45","G46","G47","H49","H50","H51","H52","H53","I","J58","J59_J60","J61","J62_J63","K64","K65","K66","L68","M69_M70","M71","M72","M73","M74_M75","N","O84","P85","Q","R_S","T"
"C20",0.01557060175767,0.00163476555430136,0.00415081383299894,0.0132376509451366,0.00464101789599255,0.0107066512703119,0.0108147387497652,0.0169497364316032,0.0266738847173466,0.0262979493380969,0.147872737831421,0.0329404145564466,0.0797332009653622,0.00908559363342083,0.00462264835179344,0.0057088445678527,0.0116982059829491,0.0116072983192654,0.00369324805948822,0.00804803181767992,0.0118861587925272,0.0146674117286253,0.00506767615228391,0.000572148239620207,0.00211969176817717,0.00335678186816261,0.00181599582170949,0.00504124834750447,0.00378192333987161,0.000877113601753357,0.000690830381516559,0.00155155950869784,0.00155770493288045,0.00105934846729892,0.00121636808606616,0.00121837219180395,0.00575313195373413,0.0027209396417843,0.000965792517055251,0.00163446398114091,0.000192897674135412,0.000139884775460754,0.000860675355203064,0.000281530003419221,0.00147763620687156,0.00190301451313735,0.0078613012000783,0.00358890177798413,0.00225188458138748,0.00310942514922387,0.000420794600543821,0.000376211244114536,0.00327280109097663,0.00465118319553671,0
"C21",0.00113181738847109,0.000100420570528278,0.000283467090510852,0.000785865742240879,0.00080766384211848,0.000634381416762436,0.000607764763668577,0.000779442783421852,0.00116504146053113,0.00127754831187067,0.00826372603523985,0.0279693670189992,0.00368256150428658,0.000488516510352741,0.000282066753002554,0.000391791037661505,0.00116693835372037,0.00067909493533699,0.000439011324775843,0.00153045961385829,0.00136708937635393,0.00109128296893331,0.000364236667429915,9.37715003435697e-05,0.000188074908895126,0.000401230484356892,0.000174258104136751,0.000335383857226868,0.00105288237407909,0.000169448010160773,8.68214530860156e-05,0.000337767367364239,0.000256581851288026,0.000108595445671888,0.000117289073654535,0.000313401722730406,0.000374149059003123,0.000326448971565479,0.00013300631558072,0.00024653605884764,5.41448253308401e-05,5.883610993202e-05,0.000167455081557626,4.92370151675054e-05,0.000211015455855554,0.000319300463320985,0.00484472871883202,0.000980327281573767,0.000492922695648591,0.000401639892868055,6.57216506479191e-05,6.73482224119135e-05,0.00449212906357231,0.000337783569901072,0
"C22",0.00377409209931276,0.00510251076264662,0.00680850225344282,0.00184825634914501,0.00580202379545738,0.0151326005623747,0.00700220022285576,0.016333949526211,0.0109598172749072,0.0025332684908339,0.0126670047229222,0.00713105445208364,0.0949164661899469,0.0127033025240652,0.00557058677429485,0.0171292870407185,0.00714679496001544,0.0207317804718162,0.0176972014551507,0.0347698380800872,0.0169638468791078,0.015818278617197,0.00843818237773683,0.00086873907843794,0.00136879338626418,0.00332472642966778,0.0121197566888506,0.0159171327924384,0.00306597745633831,0.00085642303735148,0.00642511844138075,0.00316444321204758,0.00457419938997499,0.00390966319093525,0.00221228764028502,0.0021803031035671,0.00553241676192791,0.0039026607789553,0.00484554776315836,0.00336867097196529,0.000893560599755341,0.000457138117174991,0.00353207540621903,0.000594763001787995,0.003446932910662,0.00608997501359569,0.00274768701001714,0.00693608088124484,0.00316946736429568,0.00761386527509473,0.000382639832134605,0.000566627094573823,0.00108080278303848,0.00304368181451221,0
"C23",0.00464468520408982,0.000219735926246597,0.00271725138132484,0.0101517356976263,0.00619205176317946,0.00100700258563809,0.00751095967945296,0.00103933157736587,0.000944330874001411,0.0067371011882251,0.0137380422203212,0.00488189376233078,0.00440768444822445,0.111780388234887,0.00772620219070602,0.00533101136278125,0.0045919829558761,0.00979632257650675,0.00288577488189161,0.012688614795994,0.00725094464292578,0.00553501524904611,0.00433932775645074,0.00149709927879705,0.0033299687028689,0.00393438431883014,0.0287443682948599,0.00103468329131873,0.00861844054740149,0.000725658465013985,0.000382910822734672,0.00325327253962534,0.00176217820370599,0.000966654192306301,0.000393469414896059,0.00219182188833337,0.00210040232804738,0.000901095588406313,0.000382800438020351,0.00126037510839772,5.00139961433386e-05,4.08355686839812e-05,0.00104522003577827,0.0015165294467291,0.00131133117629113,0.00167990620287682,0.00162991606995948,0.00209940683382823,0.00122418507573101,0.00206560322071287,0.000345387060552937,0.000602020584157648,0.000667643436191462,0.00167781474276841,0
"C24",0.0012184469101007,0.00100847210107671,0.00223266538975345,0.00333824588505158,0.000686074768472014,0.000715169507085773,0.00223299101228056,0.00379179495803817,0.00296511886260997,0.00408125557426805,0.00518393570144729,0.00128536935344584,0.00914379348608623,0.0100001121318588,0.181886514240631,0.0759171985071583,0.0121171462120371,0.057726112636863,0.0265781532439087,0.0296559288708615,0.0227341858159466,0.0193821301649134,0.0336094375178422,0.00249303376132903,0.00824001003831788,0.0187996034253846,0.00693068212198043,0.00263928088403924,0.00441601988382438,0.000726091664026587,0.00254937088180149,0.00660848715438627,0.00682276626202827,0.00130338509530122,0.00107303554117649,0.000325368281999406,0.000563166850540399,0.000428066839362451,0.000618475994782461,0.000826768496845635,8.31446900843545e-05,3.6021640524768e-05,0.00080818278555675,0.00107171485389512,0.000792780607008242,0.00251356793094731,0.000999911697191468,0.00239420573161814,0.0020258939739824,0.00177788317916155,0.00015733633916193,9.62548058250172e-05,0.000380026515346362,0.00169290587394117,0
"C25",0.00394066929408675,0.0106707048603716,0.0084666243727663,0.00262105642440098,0.00248683907341895,0.00219686091060214,0.00697372036556143,0.00503959663611617,0.00810658854603477,0.00129499675327045,0.00371646388563657,0.00231157715459882,0.0135751358856925,0.0103142578560587,0.0249933366321803,0.152169445258363,0.0152791436925343,0.0437812515980466,0.128018245260589,0.109042984047767,0.0567610575578961,0.0231268008772499,0.0498823959127227,0.00174227973366792,0.00486943542214271,0.00408061943644322,0.0262813360823339,0.0066702683900156,0.00685251899554261,0.0013301455331512,0.00230022349866661,0.0246566091286842,0.00332680712236939,0.00370478729949419,0.00172234167083302,0.00139239505750872,0.00348863580468747,0.00167739640047488,0.00610627663136649,0.00614983322741723,0.000351303953643643,0.000222684613596809,0.00205911974538199,0.00142257710113221,0.00266170520478153,0.0045932273713962,0.00117639486917294,0.00625940534320704,0.0033563875171914,0.0063908875165203,0.000407872662716899,0.0003096835319832,0.000833051121035932,0.00269525040356383,0
"C26",0.000680288747708765,0.000516414887763736,0.00327698438317068,0.00078922926221277,0.000475907398140875,0.000607441300026951,0.00056914217655263,0.000624395592336384,0.00159513445368942,0.000542162164062905,0.000963294514567143,0.00217490888650669,0.00169706503167202,0.00107477240139599,0.000648495486351241,0.00157525004294286,0.0470380159496166,0.00916268738733651,0.00318101156519473,0.00580636117866884,0.00664340075655742,0.00490835545195863,0.00573438545920734,0.0014983433917043,0.000540191351663209,0.00149381324593132,0.00326629168927391,0.00109727591751525,0.00103125682246876,0.000466137272212847,0.000610659302773925,0.000933888942063437,0.00220990583331812,0.00100878915108965,0.00135418455258357,0.000610735574257152,0.00253948478958375,0.0022228234629379,0.00573615921929895,0.00630613626431144,0.000786273107625682,0.000406726301526545,0.000864705906847405,0.000349757311644557,0.00101203116471965,0.00352943870381073,0.0031312111799024,0.00294402675478303,0.00353889739607351,0.00152564990060327,0.000595281465876769,0.000385182219012337,0.00159685266296344,0.0026133465889005,0
"C27",0.00140312452992275,0.00054748643956762,0.00609282242525004,0.00112208909485913,0.000687862309584842,0.000852629574494164,0.000876389231947164,0.00113148993039581,0.00194801228859243,0.000721996416603494,0.00158097279963173,0.00116509263797171,0.00262575469200342,0.00234258562073717,0.00279980187461884,0.00659280248243661,0.0187841570538621,0.0828326732234643,0.0120843713313319,0.0188485490809903,0.00821855703854108,0.0029519418563004,0.0148043186098151,0.00143991636497589,0.00168275151366925,0.00236570187299045,0.00630360304442875,0.00358884239963525,0.00159136369667863,0.00065021643284482,0.00088232433253408,0.00233990772592832,0.00355454515872198,0.00227715983554518,0.00120897434969196,0.00128448093874057,0.00191178318115793,0.00217135284636394,0.0069985123076418,0.00287476251437234,0.000230762637818663,0.000116225086421732,0.000999738164542358,0.00048755163102656,0.00130930066660207,0.00371135354560587,0.0017457340704395,0.00350760024646728,0.00192756365249447,0.00273342025026239,0.000485070203778703,0.000271024380760053,0.000654243123290708,0.00224058102082713,0
"C28",0.00354114704082673,0.00241386534579474,0.00365624443871713,0.00545145393275575,0.00279575048299116,0.00197458219417613,0.00282952585864199,0.00715580326192487,0.00425672380437977,0.00324914964519642,0.0026406783508783,0.00394877069238255,0.00607279526668217,0.00499182942052919,0.00999192879370791,0.0213393075257836,0.0145885123251255,0.0152016478623737,0.108125734483362,0.0324294311770763,0.0193804674070856,0.0054701851073269,0.0174511702941815,0.0018978446211656,0.00467559293871331,0.00675572434282183,0.0107216994408444,0.00956913462109322,0.00409926954169394,0.0016235308369246,0.003151141714145,0.0116238281075897,0.00959923438823211,0.00542267767571518,0.00566229509779978,0.002627728896264,0.00554059304324285,0.00411457782624764,0.00621834495136539,0.00565060995205229,0.000736888960717626,0.000327534970823071,0.00326937798377734,0.000935631941555883,0.00249367392163713,0.00795078230475973,0.00434623147696426,0.00753591603039294,0.00362789160394197,0.00672609338189372,0.00129782898891083,0.000805203728851938,0.00171862125142148,0.00357197200125474,0
"C29",0.00036921042737045,0.000394094257669809,0.000825713391929907,0.00297640458158924,0.0011389814812975,0.00122082298373446,0.00106571157899173,0.00161111422925429,0.00170848512373477,0.00134490203306127,0.00057364021459312,0.00279577151281795,0.00402501551956484,0.00246436973511898,0.00144472830572063,0.00519477079923776,0.00522345336626244,0.00562776864821348,0.0120121655688119,0.0345830282433168,0.00945247035558143,0.00175242362158709,0.00563956666590512,0.000946736586224408,0.00178076498257754,0.00323354709226151,0.00390666580533364,0.0340917524663121,0.00207465501922553,0.000835481257078625,0.00235647911005694,0.00215752999535268,0.00597622921801853,0.00253301737849517,0.00354045101229461,0.000896900628484586,0.00437429054546167,0.00291351256061123,0.0034004609307538,0.00167319709973587,0.000250248882641438,0.000174926902188042,0.00191363022068684,0.000696587447580464,0.00119043140884036,0.00249393255785628,0.00431940321930654,0.00296336120078686,0.00193046930678903,0.00445549583246437,0.000252261212312251,0.000168861963391633,0.000469483697678477,0.00148030511611231,0
