"","A01","A02","A03","B","C10-C12","C13-C15","C16","C17","C18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31_C32","C33","D35","E36","E37-E39","F","G45","G46","G47","H49","H50","H51","H52","H53","I","J58","J59_J60","J61","J62_J63","K64","K65","K66","L68","M69_M70","M71","M72","M73","M74_M75","N","O84","P85","Q","R_S","T"
"C30",25.4414853375035,0.596957176005616,45.654376220627,12.3488772981571,68.7089924634301,58.312062812019,8.91245483941262,11.1446867574534,10.4958785771768,21.8416452279549,11.0789185761107,43.1815968597265,47.8230892037298,37.5561904355092,56.1015564171434,148.640163829346,49.7743368077423,47.6585213841698,370.045471678589,291.643866053237,1147.54481353968,50.5468424304809,259.116342283986,36.209694923884,14.4349678064309,107.744598056043,346.289675509305,47.1275308464373,183.128801148238,119.501268757103,126.624100917804,73.045413344522,590.391720343631,97.3971518618461,6.07657149507094,91.0553662913124,13.2377035391098,34.6129686755514,45.8621419741728,62.5446086206408,25.7798069159338,3.65872247485899,18.7370756463549,66.7828010839671,93.7547340044853,40.7196443526238,38.4342457084773,27.2161583866221,33.1901199989232,205.535303154389,91.9691047748785,39.1240655265003,115.87663463217,151.629346499617,0
"C31_C32",41.124396478552,0.689029499212545,8.61376822244123,6.51698463623541,195.975608140799,255.807336853104,322.829165382699,33.6085337518753,48.1030323200618,62.3901438097194,109.642323559598,167.74114264015,158.248816742727,83.5811191396048,213.664192219268,579.194595972396,237.240713392802,119.794379051514,690.709212360606,419.257214508485,186.13424134473,5739.10928256054,97.658751172071,45.6542987510467,9.49246876090107,38.118611087709,1093.66866039652,78.8642707938337,599.297042721894,112.846826779082,91.3547495929377,142.824583293419,171.9064256379,143.299171949308,18.0860199090794,165.575654905115,43.005101434974,33.3787458456902,57.1113098266333,126.664172189814,15.5801640240832,3.56573843346051,109.176114537252,244.231094904608,142.084174251894,60.6007908861609,14.3852623253857,63.7186533597151,59.5425344919255,344.645184900104,155.800541169648,25.1543950471674,2606.56747972531,337.559070949448,0
"C33",540.896300484245,6.63914757068547,14.0328563764224,23.5644750593492,191.522884186173,124.765270294688,45.461761872127,57.5315180744397,41.8967879974983,167.662281920495,26.6271747662781,35.0037609355556,161.729773131628,141.70790532599,118.928517086203,590.776531088079,210.039954639223,203.948383017726,791.998813039106,238.832743965909,209.979475287785,109.475260407513,216.217893319287,128.451428316876,27.7126263692627,372.633887057013,2004.10995093542,84.8545044560209,489.994412656066,107.999354150393,131.773516697008,47.7263714776885,132.591644459379,244.580264358943,59.4421863667593,109.84801416351,86.8162193597801,88.8506762865024,487.583866715153,114.59794898572,15.3522764827859,3.8353443371534,104.462161896761,214.219355685403,32.4795971270193,112.104149218454,38.1576151656497,49.8853044414506,57.3714529463234,448.314429207526,320.507920685376,94.7524606401883,429.490145437528,272.576738767313,0
"D35",1301.02012524547,6.63465035863262,73.2550240102259,242.762468259849,2730.47190511687,1165.80046613302,355.095508069662,1987.7239022951,299.363447558043,1431.3970371562,2260.00710609787,362.673658442217,1283.57769778732,1565.39167490633,3775.6765632421,917.506378612911,396.289993565842,279.421769004265,1722.40337784751,583.877731798791,84.1133944922725,753.817672270159,629.459934837506,37249.5378288006,976.479955152487,557.663399925157,1020.95195847618,407.230681054933,1235.65946761682,3105.6925286721,1594.25381068615,122.924902116298,138.99746244634,650.424585754472,363.726829243577,2428.38251174776,97.257949898927,163.340412162219,288.40320259651,165.425180166184,473.143976043369,108.497989806586,200.112041501997,217.937735628559,643.783312822652,162.601860645152,76.8762151810295,369.023439691912,209.092307645741,1144.96482819692,3133.17798767762,591.851009748409,1546.638652077,2729.94155363772,0
"E36",327.363474512311,1.15095437446447,0.142179297994994,34.3494076080862,186.050927800405,171.683405813803,32.9694159513352,84.4944693686075,3.54837750064915,43.3233605528785,40.5423001447401,35.6730844647772,157.953051309874,87.5751785896858,652.045261921151,38.6901842350175,9.82430701090458,11.1015651212289,23.3836003578423,7.18775113104068,19.1438523675566,20.8321805757139,11.3775239512808,456.334032680737,90.7099907118422,946.587713544488,353.445098720424,7.39758957871381,32.2084900537951,44.0265984707053,55.1986014812105,1.16952047305418,4.34452619331535,35.1951443461149,9.71369480683262,195.65603817894,4.78797542981059,5.89135509144227,21.4550481794515,8.4680995268228,33.4097794195454,2.09391606807757,9.92273288946367,66.5861859618105,5.24495928273703,5.59458155918283,26.9164484568034,1.12647281605479,3.32603376202039,103.302241833488,163.945946273106,79.3724944514152,129.425999993525,281.823550568358,0
"E37-E39",295.688299343174,1.24002413794704,1.07234934003935,264.99738496684,496.974901356821,489.291598933448,345.048362406458,913.542106881937,42.2045038653808,264.64395181206,353.625552445997,155.090405424673,1873.80138890823,462.025841878625,7662.13999934198,287.900452838927,52.6467502254168,77.4335971389166,246.298605542161,102.863944391083,128.39883033645,206.243228573506,62.0431301398883,2212.14880294936,924.605210383147,10730.5392719626,1138.55338371242,152.113285680165,556.328299251493,558.215999561769,680.372669713405,64.2679121168308,126.360079803487,370.744235368751,85.0884243312391,380.674169461204,39.5554767576749,88.2846002036033,170.423131598313,156.312380382288,66.66125173841,6.8692985172156,160.794007675305,166.080508114215,128.009536653622,93.1670595612285,35.1608983306223,45.3823260983836,74.7153735168662,686.477475098431,290.442037030747,106.705157106339,571.958699019688,1604.20662208458,0
"F",759.941404769424,1.29315754766873,1.77091360879485,71.1085059116247,783.124847395748,609.155127435333,108.694272373219,118.384053678051,133.874319505628,243.670278550056,291.394270681269,347.492666565066,303.572438948574,340.779013353067,405.284082627893,997.219118215138,332.038576895307,275.306097148391,979.629703913204,883.686275457491,541.17032816321,256.809497193891,233.066670944573,611.361748317167,122.767277566063,500.053240173209,62800.9899101265,276.430073306688,1676.80742076533,881.473094446929,1385.97183824792,77.0721093208236,136.417049066573,1102.19854244003,50.6850565917303,964.55059058333,222.479923824199,202.610174653247,801.364819540951,600.828217631061,524.371815009246,69.9334941571626,251.063757079345,1738.22132081207,1171.94594955281,623.778133867352,190.418698973464,337.444823663007,383.988568061945,1383.31482756315,3159.79490705161,545.8791575122,2819.27108190389,638.761974909918,0
"G45",84.5346323175663,1.61024492221726,1.45667859859128,35.0765388254001,366.984644723036,202.079461574216,39.0956983836289,67.8845786783563,36.3695922306665,205.191997541478,81.6206955643125,63.7156242225822,217.001452622498,196.082775839713,145.845458812191,380.366205448599,166.225135792899,170.479610946395,1040.31378329715,1345.20246535551,292.8001993412,125.444020556269,169.8074090844,175.544809698047,25.0303682931452,242.768153348148,1373.02372373747,1160.14886424896,719.86659006349,194.818303005476,303.030607820742,64.3235562882881,151.800608455548,293.085343949205,45.5121125024265,165.418058626618,74.9953506205811,78.5438116273347,313.389684325703,112.971110699386,127.385305751036,69.3554606223226,145.858823108941,229.400086164614,95.2174381121109,95.9388442668648,21.1541583806935,139.297443179408,57.6204722160966,602.861147166476,135.902750546637,37.6199914662928,215.136872820189,283.850477680286,0
"G46",1561.4544424888,9.4662551796323,43.0976746549622,231.135370536209,8417.46883631494,3931.67273162269,697.374229807418,984.4471701075,326.634268156111,4954.90841394593,3087.27678324965,1477.1235394556,1762.44047868276,2132.96651779901,3402.26515102809,3158.3120084823,1037.80418503009,1772.91529782382,5630.89644849748,2136.30066016874,852.010893675713,2225.90200017648,560.392195901654,3707.71979973841,290.512639237434,1884.65259352142,4790.53723691459,1167.43148699495,9978.63619228673,2217.38437234281,2726.28597817337,1653.91241947392,1158.93644340836,2431.20653143811,76.9129053189351,3357.47461410281,402.400582737107,439.689210002111,875.964688661863,1305.15418270691,415.605361599586,66.3878363225082,2222.10532722583,941.113552809329,924.729999464264,277.028828038504,137.745914248887,4078.21858747469,270.024291384974,4005.03054363121,562.591311114619,199.779797252055,2375.37390745102,1537.97278066899,0
"G47",370.337948030197,2.64190653452706,14.1536824137139,31.2063397152176,3935.69662294786,1436.68745538953,122.94329606667,214.583125883647,95.9872404065579,227.557532738936,714.690537852606,835.770129947487,198.662602365783,200.045816785176,167.222841252176,597.078588335729,373.595801587885,370.673568114929,1485.66386313422,494.278732479465,247.078582458857,733.063588870304,128.823426284687,288.866900394067,55.8875862441735,154.861883024073,962.084976861359,383.725913332314,1807.58252130151,746.010451495223,537.999070198971,234.874164898374,98.4279853747205,311.906971181507,35.9120869411168,994.454373708272,107.716247878909,139.189098619978,418.455201456906,209.694197710426,245.384796098235,35.8224286824222,109.896785563063,166.358361367479,192.75673068113,76.9507251855537,80.6295168753317,170.452243331022,90.5243603281711,682.197379591415,194.330854954574,75.4152610708448,979.991886264796,560.442287363329,0
