"","A01","A02","A03","B","C10-C12","C13-C15","C16","C17","C18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31_C32","C33","D35","E36","E37-E39","F","G45","G46","G47","H49","H50","H51","H52","H53","I","J58","J59_J60","J61","J62_J63","K64","K65","K66","L68","M69_M70","M71","M72","M73","M74_M75","N","O84","P85","Q","R_S","T"
"C20",814.510887763668,25.1986501763095,1.21017163376045,46.7982257917582,878.015734810823,570.651378499374,355.262901073266,507.158776361253,241.479517801116,1168.60293526957,9957.77986291125,1062.58045186512,4420.24183119754,515.637443230339,982.97408725902,615.267297021657,397.379945653857,394.63745236843,841.819165838673,1370.83216023864,170.801509638382,271.38583930824,147.291379049036,236.27863825737,19.2856443073476,125.745690762922,1639.44455534451,130.742104932864,343.963147948394,275.412378073368,113.360266761918,45.8036927184799,95.9001038635578,124.056572037925,28.3501548915481,259.281296519566,65.7179813164277,28.7602701111627,85.1568743173166,271.368150707106,130.084246947299,46.2125970098469,22.0050982820915,134.472231065698,134.309723162984,66.0338690372268,77.2163537343139,20.6270093442266,48.0554033514183,550.683106626248,337.606671585991,107.764015210266,859.915307922063,363.095390371677,0
"C21",88.7404705495851,2.31267688546081,0.311412441086694,5.54118888188001,273.826458952303,45.1723502823156,21.6348151893659,20.6888881525512,12.847198042204,29.5271312801294,393.248900318871,3827.21942075701,97.4002004684541,32.0300630192411,31.0890661283282,54.7133484654145,73.5914201415096,58.1081800533047,96.8170344078709,152.411649244864,32.3294396892669,64.8358936894976,27.1072753952714,48.6718292300456,4.53898485880519,39.6391139903415,226.142640374526,28.4848724080124,116.890945971032,147.860103748102,34.9560981748684,6.63546956615518,9.98504827530474,42.546567080937,6.20276054028608,157.621237397469,33.8799966639784,23.9692022617488,45.8337934042039,58.9399547751901,83.4469801016494,29.412825684566,12.1599604380752,114.107058848002,85.6447635918605,54.350048971868,81.2892991969101,11.9489800872749,51.7260380983593,139.202214222226,151.829216289961,60.4068404436577,4734.85276321265,228.378606777108,0
"C22",218.745497047116,15.7265149451725,0.50377689433295,22.3784900037205,1954.40717763669,259.11450691993,167.675362336133,647.626341355065,102.033335917403,104.315759066535,1053.83879789709,368.770670905218,4924.97881398067,279.33255614149,164.493747358768,1026.0080463769,574.658291522889,1156.8829550077,3433.75892617399,7974.16049286773,306.626608946458,755.998259890497,402.015521770941,369.097671158683,31.0455553419343,233.085132330391,7721.36223990752,730.31419258817,508.255243659208,979.984718268464,214.45501810438,8.2521912185321,13.1923167804312,130.376204049334,25.4320421004673,155.674423409446,31.1873229402473,10.8719736747485,75.833339548354,69.2524985306746,56.508592058642,20.5175028151781,6.44420513780388,106.05243045863,38.5806792902762,163.303494311389,59.8548907245111,48.9817156488857,42.6674142491437,348.372570119112,315.117688093658,65.4706255359597,415.602706962885,142.351230899887,0
"C23",344.796706966125,49.8520439330796,0.178916079307279,33.766272176776,662.399292895789,126.042732959174,804.224478698182,28.0746692660976,7.70072765159493,95.5049338088204,634.234210907512,288.330686577437,369.780016471773,4759.33371984738,441.596525237646,541.700043629222,460.901009226308,451.408017596572,584.584710085614,1560.71890977017,89.1817169983124,296.065619253367,214.924878679202,710.029563650888,43.0494036453016,109.667048566705,16080.6926615349,103.117365996334,98.781916279912,79.2247436043198,89.0754828922261,6.25406594628629,5.09270448907961,87.4027104209188,7.35635069966789,172.213411769421,8.21620547022589,5.26694013881611,126.499453952462,24.8010593990082,30.7852736418942,10.4017100703749,4.45059872017599,97.1920810345071,26.3509435414831,48.9107284846463,26.7400720299174,35.6029716128583,6.91101702496848,429.703055588365,334.471378018902,36.455471677319,151.064860818311,226.132445882105,0
"C24",71.912907166416,5.00814743960697,0.332348117566952,91.8199006675174,213.08030566619,27.3334538314301,62.4277830462501,141.374190606848,18.5744254498946,124.594312899722,1596.19965532307,81.5207881054961,406.055501896706,129.292415723072,22841.2986176323,9825.68812669333,753.848426826133,2642.71026295606,8125.96583788354,10346.6466846236,983.329817380134,549.702907930733,1377.56197982445,586.994820153462,48.4655761035316,63.0557231111752,2053.36715531836,303.541156142822,197.135474671855,172.078235513628,193.721435707527,10.9464249198093,34.8410047390601,109.239088731367,6.51036781053583,49.703358978975,8.37706481656428,4.84650938770277,51.0858371551426,42.7613084229076,37.1850212889092,12.8293906152453,5.42102524891197,64.3567042359201,33.3433932293408,73.615537057585,55.6172179057148,10.119701083067,16.7377543785683,79.0443226118098,109.846048468362,38.8566526866945,81.411721933161,47.8892240517911,0
"C25",372.371903521602,35.3628297192303,10.13485341769,203.405029849626,1095.18939022515,263.445355212676,263.21492641207,95.110862666525,37.9163800811253,331.429695974205,974.617488644543,232.732495279789,1119.39516793467,341.727378536025,1436.64492772819,21955.9213119505,1387.29746217828,3035.99647007583,14075.5757260344,15147.6622237279,3230.168881838,1999.43337640998,2416.10703824587,1100.24677114711,110.370250067072,714.265191485844,10520.4184583713,942.987114877121,346.597342607717,283.024415074611,313.645872465927,20.4064457005483,37.7882175901883,435.435152423884,35.8109965697814,188.73072987047,32.6952103436495,29.5224752271674,115.351969204303,98.5487518413914,58.1761054496915,27.0761800769876,6.24843008237648,302.666027921064,36.2679898132283,71.8222335814036,96.5603395463205,51.428952947448,17.7730676685754,464.282912966332,524.987489754408,133.035802073285,329.211564329016,158.337117317634,0
"C26",64.7490257604141,4.12291708152668,0.338923016849734,20.5451178457098,185.433637191817,35.261986475629,35.3072394270358,44.5416171376905,50.4328475025843,38.8670918822605,147.606522649005,41.0889526387317,61.3228724745214,59.2257383369557,125.199758430001,160.170191545216,569.377915714939,542.265808610222,602.916654214157,552.298231841464,71.1372488098755,144.592687083349,151.03788535818,178.712256124113,7.89136979759715,43.463122318555,440.738823573069,27.9661179054397,158.289912307768,121.364908122051,58.6593420047037,15.3832148301427,48.3208480186478,41.5412681080014,14.4865684677735,71.6595279594558,57.8341488077695,21.4588219067934,180.237221334421,217.260498917976,82.534634736873,23.0938877223875,10.53988662113,46.3863597528251,51.5141965812612,52.2138544254278,63.5711675416785,12.4024297998864,14.639616625431,143.969757590572,175.851860592909,55.3654539060615,169.578383316525,70.491986687954,0
"C27",154.4855272895,12.793899909226,0.649154187176158,62.6288914081394,354.754140526581,81.0914461284253,75.6153485491485,101.20109573205,34.0343827239362,83.2553787748801,359.426345292415,67.7745630453864,188.976464464704,187.789261544302,534.514786862927,710.596678936376,716.412289283699,9729.15205752741,4244.23802125288,3719.53685000136,501.636935751897,405.102655448019,802.584991955644,2064.43078461977,55.9127317753911,123.0489613742,7207.96698352054,153.837696395356,283.771599398564,158.476968012172,227.814791852938,31.9984030072596,117.386653873723,155.779510882878,30.3962777065541,322.907666512143,37.7021193741202,16.7832185720228,217.305037940067,202.410786258295,78.4463956333568,33.2016208569766,16.2614380309102,128.368569683804,61.7659426385088,46.2866946991311,67.7590493682895,20.9246831320709,23.4716100807954,234.971030086618,253.573456717476,67.0768071104073,291.099691162761,261.142366914909,0
"C28",722.260582267479,105.933808247792,2.25135795619651,226.341090335337,930.954264562469,211.064615786869,152.689047193696,240.203123100404,131.934912243652,185.07127624759,774.252423250215,118.290999675195,374.553245516666,345.636297866647,1054.22859896835,2070.17084546404,543.034739551236,2024.20904641342,24584.7238012521,9941.64552784333,872.027506530232,431.323186881868,1154.57394528097,1004.85395391314,100.445709578481,255.664126574029,2954.39026122503,283.188537002592,318.452963912466,349.301142936874,314.548045485845,74.6015208571306,294.844745629504,128.923756830983,26.7755502122175,276.294531852352,53.4446595124938,27.778196868845,273.781032456572,311.681539256937,121.44417102151,46.2101187803105,22.539405579616,203.363622940744,115.521816460958,84.9596441063808,136.24079957676,22.9034383641637,46.1572511267816,260.043162488916,406.114051259698,111.686384383787,577.808369519718,149.418988458741,0
"C29",279.819697153264,16.0476654157442,0.237005596483501,28.2218446762476,245.527190072061,45.15742691144,51.0051666761593,50.4212189326183,26.7746583256559,40.1798982216141,169.437939231605,80.9285845176121,236.135159528867,142.529996472328,146.958815987186,508.147673233989,370.301148324402,488.495177959159,6006.58424556354,61203.5002135727,582.320531948315,125.379508293414,215.090919254348,177.918248277766,23.8868995425988,179.720541038902,772.510824736602,2405.51235556328,309.683958435537,825.408179518375,1264.60093306212,13.7644513955511,25.796734709802,1197.11806020067,694.249137685857,140.64728044573,50.0040979528428,20.3589438222491,112.239046485212,169.017313070401,107.78909424286,49.8145097929888,33.0620635591797,125.561020321377,125.401827265148,75.8724666524351,216.086031892099,28.2981185580164,44.213399420786,383.706931328686,468.829631996736,149.244869887017,227.819284341509,104.463819040169,0
